scheduled_departure_date_local,company_id,flight_number,Difficulty_Score,Daily_Difficulty_Rank,Difficulty_Category
2025-08-09,OO,5915,-0.48331476514758703,488.0,Easy
2025-08-09,G7,4387,-0.4846615557641692,489.0,Easy
2025-08-09,UA,2364,-0.4882293381205248,490.0,Easy
2025-08-09,YX,3693,-0.4896203914616756,491.0,Easy
2025-08-09,G7,4406,-0.4949817901959857,492.0,Easy
2025-08-09,G7,4529,-0.495172909791266,493.0,Easy
2025-08-09,OO,5470,-0.5010104739013839,494.0,Easy
2025-08-09,UA,1403,-0.5012448905821869,495.0,Easy
2025-08-09,G7,4571,-0.5020415717850638,496.0,Easy
2025-08-09,OO,5790,-0.502841996566049,497.0,Easy
2025-08-09,YX,3715,-0.5036382860369683,498.0,Easy
2025-08-09,G7,4488,-0.5040361008412712,499.0,Easy
2025-08-09,OO,5219,-0.505300558699625,500.0,Easy
2025-08-09,G7,4445,-0.5075956343150901,501.0,Easy
2025-08-09,OO,5833,-0.5079646070847735,502.0,Easy
2025-08-09,OO,5946,-0.5116026265027213,503.0,Easy
2025-08-09,OO,5225,-0.5160197077669939,504.0,Easy
2025-08-09,G7,4460,-0.5163907611008399,505.0,Easy
2025-08-09,G7,4549,-0.5258713163256953,506.0,Easy
2025-08-09,G7,4456,-0.5274843424060336,507.0,Easy
2025-08-09,OO,4778,-0.5276618336342664,508.0,Easy
2025-08-09,UA,1129,-0.5291480817436705,509.0,Easy
2025-08-09,OO,5447,-0.5338719899397862,510.0,Easy
2025-08-09,OO,5272,-0.5507038639625956,511.0,Easy
2025-08-09,YX,3598,-0.5523577461647166,512.0,Easy
2025-08-09,G7,4491,-0.5562386274921671,513.0,Easy
2025-08-09,OO,4791,-0.5625464576398072,514.0,Easy
2025-08-09,YX,3707,-0.5700526740587627,515.0,Easy
2025-08-09,UA,2005,-0.6093772383109082,516.0,Easy
2025-08-09,UA,1477,-0.6503836371015582,517.0,Easy
2025-08-09,OO,5138,-0.6963219625141357,518.0,Easy
2025-08-09,OO,5026,-0.7149440152330528,519.0,Easy
2025-08-09,OO,5020,-0.7529988980424558,520.0,Easy
2025-08-09,OO,5136,-0.7927308456643426,521.0,Easy
2025-08-10,UA,1905,8.756172135599927,1.0,Difficult
2025-08-10,UA,944,1.8761916190226586,2.0,Difficult
2025-08-10,UA,359,1.8715085544689407,3.0,Difficult
2025-08-10,UA,907,1.8191579580493324,4.0,Difficult
2025-08-10,UA,920,1.7528312608042367,5.0,Difficult
2025-08-10,UA,609,1.7066666751989545,6.0,Difficult
2025-08-10,UA,881,1.5256916156690838,7.0,Difficult
2025-08-10,UA,1996,1.5139951357384747,8.0,Difficult
2025-08-10,UA,422,1.40844429316263,9.0,Difficult
2025-08-10,UA,1577,1.3837326936633514,10.0,Difficult
2025-08-10,UA,2278,1.3762833522550197,11.0,Difficult
2025-08-10,UA,845,1.3758922894510728,12.0,Difficult
2025-08-10,UA,1224,1.3612739811836074,13.0,Difficult
2025-08-10,UA,2172,1.3269817379222937,14.0,Difficult
2025-08-10,UA,534,1.1900814247554523,15.0,Difficult
2025-08-10,UA,970,1.1133274701936473,16.0,Difficult
2025-08-10,UA,219,1.063358646011723,17.0,Difficult
2025-08-10,UA,1347,1.0165081829864202,18.0,Difficult
2025-08-10,UA,909,1.002946779666588,19.0,Difficult
2025-08-10,UA,909,0.9590670784999025,20.0,Difficult
2025-08-10,UA,1811,0.9341853041054082,21.0,Difficult
2025-08-10,UA,1599,0.9336521174442045,22.0,Difficult
2025-08-10,UA,972,0.915325627924348,23.0,Difficult
2025-08-10,UA,2008,0.8887612373379126,24.0,Difficult
2025-08-10,UA,1335,0.8815150299844006,25.0,Difficult
2025-08-10,UA,938,0.8458033960058231,26.0,Difficult
2025-08-10,UA,1387,0.8315528632758652,27.0,Difficult
2025-08-10,UA,224,0.8125680776700589,28.0,Difficult
2025-08-10,UA,416,0.7998126968379666,29.0,Difficult
2025-08-10,UA,378,0.7627190261749347,30.0,Difficult
2025-08-10,UA,953,0.7498623064285875,31.0,Difficult
2025-08-10,OO,5274,0.7105169277813622,32.0,Difficult
2025-08-10,UA,1306,0.7079420835895516,33.0,Difficult
2025-08-10,UA,1044,0.7000681685648995,34.0,Difficult
2025-08-10,UA,600,0.6864377855438675,35.0,Difficult
2025-08-10,UA,1857,0.6784823006066402,36.0,Difficult
2025-08-10,UA,611,0.6783544633707724,37.0,Difficult
2025-08-10,UA,611,0.664906618667899,38.0,Difficult
2025-08-10,UA,1301,0.6471938457537975,39.0,Difficult
2025-08-10,UA,2465,0.6432177046724112,40.0,Difficult
2025-08-10,UA,2361,0.6420098374505484,41.0,Difficult
2025-08-10,UA,2290,0.6400725238564982,42.0,Difficult
2025-08-10,UA,980,0.6357463043925928,43.0,Difficult
2025-08-10,UA,1643,0.6347311028913933,44.0,Difficult
2025-08-10,UA,2426,0.6342634633529358,45.0,Difficult
2025-08-10,UA,758,0.6262310727717361,46.0,Difficult
2025-08-10,UA,1178,0.6106495538786101,47.0,Difficult
2025-08-10,UA,929,0.6038764114827849,48.0,Difficult
2025-08-10,UA,912,0.6030084222166834,49.0,Difficult
2025-08-10,UA,2652,0.599114580200161,50.0,Difficult
2025-08-10,UA,467,0.5731508837686228,51.0,Difficult
2025-08-10,UA,1983,0.5702101158739399,52.0,Difficult
2025-08-10,UA,611,0.5605089645343085,53.0,Difficult
2025-08-10,UA,399,0.5593060563592825,54.0,Difficult
2025-08-10,UA,622,0.5568890538891668,55.0,Difficult
2025-08-10,UA,1010,0.5512659170916446,56.0,Difficult
2025-08-10,UA,611,0.5470611198314351,57.0,Difficult
2025-08-10,UA,118,0.537442445943363,58.0,Difficult
2025-08-10,UA,769,0.5275678283526919,59.0,Difficult
2025-08-10,UA,2067,0.5164391750584404,60.0,Difficult
2025-08-10,UA,310,0.5028353868085013,61.0,Difficult
2025-08-10,UA,2225,0.49878387775064875,62.0,Difficult
2025-08-10,UA,1564,0.4983142850171944,63.0,Difficult
2025-08-10,UA,2100,0.4910984539109099,64.0,Difficult
2025-08-10,UA,2677,0.477085844344355,65.0,Difficult
2025-08-10,UA,1634,0.4713233862064906,66.0,Difficult
2025-08-10,UA,1612,0.45193431269402684,67.0,Difficult
2025-08-10,UA,1823,0.45140481500701807,68.0,Difficult
2025-08-10,UA,2649,0.4414674964392251,69.0,Difficult
2025-08-10,UA,2385,0.4352722890183362,70.0,Difficult
2025-08-10,UA,2039,0.4299705378141736,71.0,Difficult
2025-08-10,UA,247,0.428609406389086,72.0,Difficult
2025-08-10,UA,468,0.4063938193068649,73.0,Difficult
2025-08-10,UA,1920,0.40242289330836456,74.0,Difficult
2025-08-10,UA,1801,0.39942376930478307,75.0,Difficult
2025-08-10,UA,1878,0.3799517560267134,76.0,Difficult
2025-08-10,OO,5810,0.3789101678152436,77.0,Difficult
2025-08-10,UA,1252,0.3785981840377019,78.0,Difficult
2025-08-10,UA,2179,0.37002903803755466,79.0,Difficult
2025-08-10,UA,2254,0.36851845709669734,80.0,Difficult
2025-08-10,UA,1616,0.36811480487611375,81.0,Difficult
2025-08-10,UA,2683,0.3669565507284116,82.0,Difficult
2025-08-10,UA,1660,0.3665363728379691,83.0,Difficult
2025-08-10,UA,2337,0.36639048201068175,84.0,Difficult
2025-08-10,UA,1492,0.365501047812873,85.0,Difficult
2025-08-10,OO,4809,0.3597521290465599,86.0,Difficult
2025-08-10,UA,2665,0.357385416062607,87.0,Difficult
2025-08-10,UA,503,0.35338902127088245,88.0,Difficult
2025-08-10,UA,1124,0.3517110898209456,89.0,Difficult
2025-08-10,UA,2090,0.34973514798539374,90.0,Difficult
2025-08-10,UA,2280,0.3491308000425887,91.0,Difficult
2025-08-10,UA,1658,0.34780747645425814,92.0,Difficult
2025-08-10,OO,5712,0.3462544073414558,93.0,Difficult
2025-08-10,UA,2201,0.34536528676692996,94.0,Difficult
2025-08-10,UA,2653,0.3388307310115405,95.0,Difficult
2025-08-10,OO,5358,0.33716630796935526,96.0,Difficult
2025-08-10,OO,5790,0.33687686116399096,97.0,Difficult
2025-08-10,OO,5437,0.3310252502078846,98.0,Difficult
2025-08-10,UA,793,0.3292123017197892,99.0,Difficult
2025-08-10,UA,2370,0.3202043974870403,100.0,Difficult
2025-08-10,UA,1328,0.314320779826944,101.0,Difficult
2025-08-10,UA,1491,0.2965333245366164,102.0,Difficult
2025-08-10,UA,2202,0.2939085634793859,103.0,Difficult
2025-08-10,UA,1899,0.27859179730899125,104.0,Difficult
2025-08-10,UA,1538,0.27100050606381043,105.0,Difficult
2025-08-10,UA,2481,0.2677941587849377,106.0,Difficult
2025-08-10,G7,4416,0.2664152809337374,107.0,Difficult
2025-08-10,UA,777,0.2552189536134758,108.0,Difficult
2025-08-10,UA,2071,0.2542787695309264,109.0,Difficult
2025-08-10,UA,1316,0.2533348707492872,110.0,Difficult
2025-08-10,UA,1030,0.25313913950477257,111.0,Difficult
2025-08-10,UA,2144,0.2504952941841415,112.0,Difficult
2025-08-10,UA,1156,0.2489128308368118,113.0,Difficult
2025-08-10,UA,1620,0.2480710682038412,114.0,Difficult
2025-08-10,UA,1975,0.24734580302023604,115.0,Difficult
2025-08-10,UA,2099,0.2440815107956507,116.0,Difficult
2025-08-10,UA,1710,0.23934460963273835,117.0,Difficult
2025-08-10,UA,2389,0.23762007454821424,118.0,Difficult
2025-08-10,OO,5269,0.2374722062097583,119.0,Difficult
2025-08-10,UA,482,0.2371246358719052,120.0,Difficult
2025-08-10,OO,5275,0.2347162625891131,121.0,Difficult
2025-08-10,UA,1584,0.23447676885282806,122.0,Difficult
2025-08-10,UA,533,0.22646867485943267,123.0,Difficult
2025-08-10,UA,2691,0.2242212957148406,124.0,Difficult
2025-08-10,G7,4559,0.2160784715753195,125.0,Difficult
2025-08-10,UA,2137,0.21231861592466406,126.0,Difficult
2025-08-10,UA,602,0.21195808599727672,127.0,Difficult
2025-08-10,UA,1580,0.20368283687931196,128.0,Difficult
2025-08-10,UA,2401,0.1989880588139223,129.0,Difficult
2025-08-10,UA,987,0.19818340445353622,130.0,Difficult
2025-08-10,UA,786,0.19560595657137855,131.0,Difficult
2025-08-10,UA,2011,0.1955207457461712,132.0,Difficult
2025-08-10,UA,275,0.1845865309979262,133.0,Difficult
2025-08-10,UA,2323,0.17764013207743354,134.0,Difficult
2025-08-10,UA,1215,0.1759235890654964,135.0,Difficult
2025-08-10,UA,276,0.17337972154581222,136.0,Difficult
2025-08-10,UA,1834,0.16866603034685418,137.0,Difficult
2025-08-10,UA,1381,0.16832577988500536,138.0,Difficult
2025-08-10,UA,1068,0.16677801166517936,139.0,Difficult
2025-08-10,UA,466,0.16346103890252844,140.0,Difficult
2025-08-10,UA,2329,0.1622420790028974,141.0,Medium
2025-08-10,UA,1815,0.15907947525733665,142.0,Medium
2025-08-10,UA,563,0.15818004121205487,143.0,Medium
2025-08-10,OO,5021,0.15398715096565035,144.0,Medium
2025-08-10,UA,576,0.15264582702809407,145.0,Medium
2025-08-10,UA,1291,0.15145515651163458,146.0,Medium
2025-08-10,UA,1363,0.1491403584439536,147.0,Medium
2025-08-10,OO,5250,0.14443547644492155,148.0,Medium
2025-08-10,UA,1674,0.14325461972986878,149.0,Medium
2025-08-10,OO,5821,0.14247192666470984,150.0,Medium
2025-08-10,UA,695,0.14146065752615458,151.0,Medium
2025-08-10,OO,5795,0.13772216152566172,152.0,Medium
2025-08-10,OO,5251,0.13321836079127133,153.0,Medium
2025-08-10,UA,1324,0.13151789922788312,154.0,Medium
2025-08-10,OO,5499,0.12897248817806214,155.0,Medium
2025-08-10,UA,2189,0.12704260010539262,156.0,Medium
2025-08-10,UA,1502,0.1216244855946573,157.0,Medium
2025-08-10,UA,2483,0.1202465379523164,158.0,Medium
2025-08-10,UA,1933,0.11778480635320968,159.0,Medium
2025-08-10,UA,580,0.11754697405919248,160.0,Medium
2025-08-10,OO,5748,0.11505083286764742,161.0,Medium
2025-08-10,UA,1980,0.11184712810024461,162.0,Medium
2025-08-10,OO,5251,0.10964926102397851,163.0,Medium
2025-08-10,OO,5474,0.10692221884013492,164.0,Medium
2025-08-10,UA,343,0.10526697924208,165.0,Medium
2025-08-10,UA,1872,0.1048048334622935,166.0,Medium
2025-08-10,YX,3694,0.10392872747774982,167.0,Medium
2025-08-10,OO,5601,0.1035238992607832,168.0,Medium
2025-08-10,OO,5427,0.09803506575005586,169.0,Medium
2025-08-10,OO,6002,0.09734957956284254,170.0,Medium
2025-08-10,UA,2418,0.09710765921641383,171.0,Medium
2025-08-10,UA,2133,0.09521465840683442,172.0,Medium
2025-08-10,UA,1793,0.09408990547441994,173.0,Medium
2025-08-10,OO,4718,0.09066521291376693,174.0,Medium
2025-08-10,UA,1205,0.08388066235974274,175.0,Medium
2025-08-10,OO,5446,0.07987042090622853,176.0,Medium
2025-08-10,UA,2657,0.07741010774490292,177.0,Medium
2025-08-10,UA,2609,0.07661233309942013,178.0,Medium
2025-08-10,UA,2666,0.07008374751920929,179.0,Medium
2025-08-10,UA,1775,0.06741931617638451,180.0,Medium
2025-08-10,UA,1909,0.06701628772026837,181.0,Medium
2025-08-10,OO,5729,0.06321903185744908,182.0,Medium
2025-08-10,OO,5469,0.05942527910494766,183.0,Medium
2025-08-10,UA,1785,0.053934809588093505,184.0,Medium
2025-08-10,OO,5852,0.0536536084724222,185.0,Medium
2025-08-10,UA,1477,0.04595319600155677,186.0,Medium
2025-08-10,UA,2440,0.04313221322632244,187.0,Medium
2025-08-10,UA,1923,0.04164639434131306,188.0,Medium
2025-08-10,OO,5122,0.04082742726921481,189.0,Medium
2025-08-10,UA,1146,0.040326810321978074,190.0,Medium
2025-08-10,UA,1414,0.03955149776947266,191.0,Medium
2025-08-10,YX,3571,0.030702942106177175,192.0,Medium
2025-08-10,UA,1209,0.030490864390052573,193.0,Medium
2025-08-10,UA,2629,0.02996525103224581,194.0,Medium
2025-08-10,YX,3535,0.02953628751914642,195.0,Medium
2025-08-10,UA,356,0.029472120418364875,196.0,Medium
2025-08-10,UA,3,0.024764539550173187,197.0,Medium
2025-08-10,UA,1776,0.01495197028164293,198.0,Medium
2025-08-10,UA,729,0.014665699959317414,199.0,Medium
2025-08-10,UA,2394,0.01327382870100189,200.0,Medium
2025-08-10,OO,5534,0.01325203598468689,201.0,Medium
2025-08-10,OO,5470,0.011097018571337894,202.0,Medium
2025-08-10,G7,4173,0.010016290202405624,203.0,Medium
2025-08-10,UA,1168,0.008330668940925497,204.0,Medium
2025-08-10,OO,5234,0.006819432507719138,205.0,Medium
2025-08-10,UA,307,0.006800020918500262,206.0,Medium
2025-08-10,UA,708,0.004843917071674302,207.0,Medium
2025-08-10,OO,5841,0.00411860058888093,208.0,Medium
2025-08-10,UA,2455,0.003812242966385382,209.0,Medium
2025-08-10,UA,2488,0.0037010192875764868,210.0,Medium
2025-08-10,UA,265,0.002773684850660478,211.0,Medium
2025-08-10,UA,2195,0.002499753350007642,212.0,Medium
2025-08-10,UA,1097,0.001521276718332007,213.0,Medium
2025-08-10,G7,4390,-0.00021753153159041055,214.0,Medium
2025-08-10,UA,1485,-0.0023237112532545415,215.0,Medium
2025-08-10,UA,2148,-0.0030292586621530476,216.0,Medium
2025-08-10,UA,1421,-0.005838103654846232,217.0,Medium
2025-08-10,UA,1848,-0.012413446003584676,218.0,Medium
2025-08-10,G7,4585,-0.013511462290346131,219.0,Medium
2025-08-10,UA,1740,-0.013641099709250334,220.0,Medium
2025-08-10,UA,2211,-0.015342375822747448,221.0,Medium
2025-08-10,UA,1859,-0.015517298321598698,222.0,Medium
2025-08-10,UA,2147,-0.01753599469992288,223.0,Medium
2025-08-10,UA,1144,-0.018759503416968828,224.0,Medium
2025-08-10,UA,1198,-0.019169013373895524,225.0,Medium
2025-08-10,UA,2616,-0.023085747389918553,226.0,Medium
2025-08-10,OO,5435,-0.023842414256425262,227.0,Medium
2025-08-10,OO,5360,-0.02638544703497751,228.0,Medium
2025-08-10,UA,1655,-0.0270820394409722,229.0,Medium
2025-08-10,UA,1182,-0.02775304594370058,230.0,Medium
2025-08-10,UA,286,-0.03110598862508792,231.0,Medium
2025-08-10,OO,5607,-0.03205616743291574,232.0,Medium
2025-08-10,G7,4476,-0.03877730729401369,233.0,Medium
2025-08-10,UA,617,-0.040695715890632686,234.0,Medium
2025-08-10,G7,4387,-0.04322066694050214,235.0,Medium
2025-08-10,UA,1761,-0.04617753298210734,236.0,Medium
2025-08-10,G7,4474,-0.05055167851558809,237.0,Medium
2025-08-10,UA,2387,-0.05256975816856186,238.0,Medium
2025-08-10,OO,5108,-0.05342195158979654,239.0,Medium
2025-08-10,OO,5045,-0.05738923411787448,240.0,Medium
2025-08-10,UA,2658,-0.0583335970754613,241.0,Medium
2025-08-10,YX,3525,-0.060455070301701365,242.0,Medium
2025-08-10,UA,1842,-0.06082516332814592,243.0,Medium
2025-08-10,OO,5380,-0.062190521577616766,244.0,Medium
2025-08-10,UA,1967,-0.062422546216096116,245.0,Medium
2025-08-10,UA,1448,-0.062444123348036715,246.0,Medium
2025-08-10,UA,2635,-0.06442006896870933,247.0,Medium
2025-08-10,G7,4186,-0.06571105796688143,248.0,Medium
2025-08-10,UA,1082,-0.06584587347148935,249.0,Medium
2025-08-10,UA,1314,-0.06601274834669739,250.0,Medium
2025-08-10,G7,4529,-0.06821142059395652,251.0,Medium
2025-08-10,UA,349,-0.07276837087569803,252.0,Medium
2025-08-10,OO,5847,-0.07454483323480258,253.0,Medium
2025-08-10,UA,669,-0.07498446550897539,254.0,Medium
2025-08-10,G7,4188,-0.07499733699483202,255.0,Medium
2025-08-10,OO,5505,-0.07593459295446091,256.0,Medium
2025-08-10,UA,2862,-0.07634458958258829,257.0,Medium
2025-08-10,UA,2106,-0.07761393760170884,258.0,Medium
2025-08-10,UA,2059,-0.07922638991524557,259.0,Medium
2025-08-10,UA,2251,-0.0803768851455662,260.0,Medium
2025-08-10,UA,1403,-0.08103652658001542,261.0,Medium
2025-08-10,UA,1006,-0.08174654765414567,262.0,Medium
2025-08-10,UA,2487,-0.08272372467292874,263.0,Medium
2025-08-10,OO,5699,-0.08503703587882849,264.0,Medium
2025-08-10,UA,2684,-0.08531329825887907,265.0,Medium
2025-08-10,UA,1361,-0.09341275824905698,266.0,Medium
2025-08-10,OO,5262,-0.09363844211259026,267.0,Medium
2025-08-10,UA,2618,-0.09430190689728357,268.0,Medium
2025-08-10,UA,1398,-0.09777668220334271,269.0,Medium
2025-08-10,OO,5999,-0.09921382757029051,270.0,Medium
2025-08-10,UA,2494,-0.09953764302559766,271.0,Medium
2025-08-10,UA,1974,-0.10078403310427013,272.0,Medium
2025-08-10,OO,5557,-0.1053191206595289,273.0,Medium
2025-08-10,OO,5555,-0.10653362637631958,274.0,Medium
2025-08-10,OO,5344,-0.10772154020881705,275.0,Medium
2025-08-10,UA,481,-0.10799846741981528,276.0,Medium
2025-08-10,G7,4507,-0.10811431301264715,277.0,Medium
2025-08-10,UA,1641,-0.11068013803438731,278.0,Medium
2025-08-10,OO,5901,-0.11248858580345199,279.0,Medium
2025-08-10,G7,4571,-0.11448208132253816,280.0,Medium
2025-08-10,OO,5643,-0.11847877414849675,281.0,Medium
2025-08-10,UA,2369,-0.11881856114889897,282.0,Medium
2025-08-10,OO,5382,-0.1191596630965306,283.0,Medium
2025-08-10,UA,2417,-0.11965790881577258,284.0,Medium
2025-08-10,OO,5038,-0.12109165602687302,285.0,Medium
2025-08-10,YX,3493,-0.12139698543492533,286.0,Medium
2025-08-10,YX,3614,-0.12268348824039901,287.0,Medium
2025-08-10,UA,2138,-0.12553147735119555,288.0,Medium
2025-08-10,OO,5984,-0.12592440876139852,289.0,Medium
2025-08-10,OO,5392,-0.1279528400913608,290.0,Medium
2025-08-10,UA,1297,-0.1286718652330575,291.0,Medium
2025-08-10,OO,5398,-0.12932658340251554,292.0,Medium
2025-08-10,YX,3402,-0.12944157621944652,293.0,Medium
2025-08-10,OO,5215,-0.13145229997651553,294.0,Medium
2025-08-10,UA,312,-0.13607748936365496,295.0,Medium
2025-08-10,UA,2200,-0.1374229229015372,296.0,Medium
2025-08-10,OO,5103,-0.1387437899414251,297.0,Medium
2025-08-10,YX,3716,-0.14258691453726124,298.0,Medium
2025-08-10,UA,2364,-0.14392033816044542,299.0,Medium
2025-08-10,OO,5094,-0.14502247646516134,300.0,Medium
2025-08-10,G7,4613,-0.1474360183765498,301.0,Medium
2025-08-10,UA,1304,-0.14937512503691036,302.0,Medium
2025-08-10,G7,4185,-0.1509999355362338,303.0,Medium
2025-08-10,UA,763,-0.15509871737412323,304.0,Medium
2025-08-10,G7,4482,-0.1559908272891698,305.0,Medium
2025-08-10,OO,5314,-0.15836715683184055,306.0,Medium
2025-08-10,G7,4431,-0.15883056802281292,307.0,Medium
2025-08-10,OO,5230,-0.16340192879101292,308.0,Medium
2025-08-10,YX,3569,-0.1640804022030566,309.0,Medium
2025-08-10,OO,4712,-0.16504675006060043,310.0,Medium
2025-08-10,YX,3690,-0.16554567838031603,311.0,Medium
2025-08-10,UA,660,-0.16566085008098097,312.0,Medium
2025-08-10,OO,5874,-0.16687395760081136,313.0,Medium
2025-08-10,UA,1677,-0.16844147258924683,314.0,Medium
2025-08-10,UA,1659,-0.16874078434581347,315.0,Medium
2025-08-10,UA,1576,-0.16877903802451916,316.0,Medium
2025-08-10,UA,592,-0.1695167156833825,317.0,Medium
2025-08-10,UA,374,-0.17181855937131502,318.0,Medium
2025-08-10,UA,2628,-0.1730695202744433,319.0,Medium
2025-08-10,UA,664,-0.1732609842903613,320.0,Medium
2025-08-10,OO,5915,-0.17403309447948606,321.0,Medium
2025-08-10,UA,2154,-0.1741473296847242,322.0,Medium
2025-08-10,OO,5948,-0.1773743939663722,323.0,Medium
2025-08-10,OO,5577,-0.1798976984309942,324.0,Medium
2025-08-10,OO,5292,-0.18096399478146125,325.0,Medium
2025-08-10,OO,5977,-0.18124427820786038,326.0,Medium
2025-08-10,OO,5988,-0.1818863670243827,327.0,Medium
2025-08-10,UA,2155,-0.1831976928980713,328.0,Medium
2025-08-10,UA,2040,-0.18345636956131728,329.0,Medium
2025-08-10,UA,1135,-0.18534408205352715,330.0,Medium
2025-08-10,UA,556,-0.18642857406043895,331.0,Medium
2025-08-10,OO,5624,-0.18658676899013824,332.0,Medium
2025-08-10,UA,2343,-0.18659173819012587,333.0,Medium
2025-08-10,UA,791,-0.18853083337813487,334.0,Medium
2025-08-10,OO,5362,-0.1893751031482515,335.0,Medium
2025-08-10,G7,4184,-0.18946010940625563,336.0,Medium
2025-08-10,OO,4780,-0.19216266905421625,337.0,Medium
2025-08-10,UA,2627,-0.19381069540921325,338.0,Medium
2025-08-10,G7,4458,-0.19563893479552497,339.0,Medium
2025-08-10,UA,1693,-0.1963878628067717,340.0,Medium
2025-08-10,OO,5395,-0.1964210824647633,341.0,Medium
2025-08-10,UA,1808,-0.19754091110409192,342.0,Medium
2025-08-10,UA,1129,-0.198428266505202,343.0,Medium
2025-08-10,UA,2177,-0.19939871655088107,344.0,Medium
2025-08-10,YX,3641,-0.20124875589108887,345.0,Medium
2025-08-10,OO,5637,-0.20142577641959,346.0,Medium
2025-08-10,UA,2333,-0.2020870715144806,347.0,Medium
2025-08-10,G7,4542,-0.20284943969606584,348.0,Medium
2025-08-10,UA,1239,-0.2038859162285777,349.0,Medium
2025-08-10,OO,5565,-0.20527796796329145,350.0,Medium
2025-08-10,YX,3604,-0.2072857315560748,351.0,Medium
2025-08-10,G7,4460,-0.20851917549655236,352.0,Medium
2025-08-10,UA,1741,-0.2101600394129032,353.0,Medium
2025-08-10,OO,5833,-0.21089167128311748,354.0,Medium
2025-08-10,UA,490,-0.21381683698645554,355.0,Medium
2025-08-10,OO,5564,-0.2183201161960852,356.0,Medium
2025-08-10,UA,721,-0.21966140039835633,357.0,Medium
2025-08-10,YX,3422,-0.22035718376346103,358.0,Medium
2025-08-10,OO,5608,-0.22520062233631696,359.0,Medium
2025-08-10,OO,5521,-0.22578599250175338,360.0,Medium
2025-08-10,UA,2378,-0.22675115771547416,361.0,Medium
2025-08-10,G7,4558,-0.2273994653644405,362.0,Medium
2025-08-10,UA,1708,-0.22930914511379819,363.0,Medium
2025-08-10,UA,291,-0.22983517911495482,364.0,Medium
2025-08-10,OO,5376,-0.2302374974128912,365.0,Medium
2025-08-10,YX,3542,-0.23335301070649178,366.0,Medium
2025-08-10,YX,3465,-0.23746049947846154,367.0,Medium
2025-08-10,G7,4425,-0.23913505938337729,368.0,Medium
2025-08-10,UA,1617,-0.24016329501146802,369.0,Medium
2025-08-10,OO,5260,-0.2415922425110424,370.0,Medium
2025-08-10,UA,739,-0.24246055603749664,371.0,Medium
2025-08-10,UA,2092,-0.24399053259441972,372.0,Medium
2025-08-10,OO,5272,-0.24459873822529551,373.0,Medium
2025-08-10,OO,5668,-0.24487868499199417,374.0,Medium
2025-08-10,OO,5963,-0.2460686697731947,375.0,Medium
2025-08-10,UA,1989,-0.24687597568804567,376.0,Medium
2025-08-10,G7,4481,-0.24696600743189578,377.0,Medium
2025-08-10,OO,5946,-0.24706671858486892,378.0,Medium
2025-08-10,OO,4739,-0.24942317588400792,379.0,Medium
2025-08-10,UA,1069,-0.2514496128351388,380.0,Medium
2025-08-10,OO,5309,-0.2520443201384885,381.0,Medium
2025-08-10,UA,767,-0.2529299376455089,382.0,Medium
2025-08-10,UA,764,-0.25328773304944846,383.0,Medium
2025-08-10,UA,1270,-0.25342467392887,384.0,Medium
2025-08-10,UA,2424,-0.2545036033219703,385.0,Medium
2025-08-10,UA,1270,-0.25589120762544726,386.0,Medium
2025-08-10,UA,2182,-0.25597918430001226,387.0,Medium
2025-08-10,OO,5819,-0.25666203734838866,388.0,Medium
2025-08-10,UA,1100,-0.2581516258813055,389.0,Medium
2025-08-10,UA,2661,-0.25819187136944044,390.0,Medium
2025-08-10,UA,1594,-0.258667131432413,391.0,Medium
2025-08-10,UA,2075,-0.25915590008407063,392.0,Medium
2025-08-10,OO,5280,-0.2603694990049839,393.0,Medium
2025-08-10,G7,4610,-0.2625269677691766,394.0,Medium
2025-08-10,OO,5131,-0.26307726262724623,395.0,Medium
2025-08-10,OO,5626,-0.2646726652264158,396.0,Medium
2025-08-10,UA,1270,-0.26687251863174355,397.0,Medium
2025-08-10,G7,4588,-0.26746401982018625,398.0,Medium
2025-08-10,UA,1270,-0.26933905232832067,399.0,Medium
2025-08-10,UA,2497,-0.2693773058097973,400.0,Medium
2025-08-10,UA,1113,-0.2700980452533788,401.0,Medium
2025-08-10,OO,5836,-0.2718791721493955,402.0,Medium
2025-08-10,OO,5868,-0.2720370018084445,403.0,Medium
2025-08-10,OO,5763,-0.27314842621587276,404.0,Medium
2025-08-10,UA,1756,-0.27356951871534274,405.0,Medium
2025-08-10,G7,4554,-0.2757480939420036,406.0,Medium
2025-08-10,UA,445,-0.2764822904390218,407.0,Medium
2025-08-10,G7,4429,-0.2767895131890823,408.0,Medium
2025-08-10,UA,2226,-0.27679070628449337,409.0,Medium
2025-08-10,OO,5320,-0.2801389261099569,410.0,Medium
2025-08-10,OO,5568,-0.28130264110887443,411.0,Medium
2025-08-10,OO,5337,-0.28317407779581183,412.0,Medium
2025-08-10,OO,5125,-0.2866293793385819,413.0,Medium
2025-08-10,OO,5737,-0.28859313278153337,414.0,Medium
2025-08-10,UA,752,-0.2886004806679221,415.0,Medium
2025-08-10,UA,1803,-0.292035792928021,416.0,Medium
2025-08-10,OO,5593,-0.2959458859763632,417.0,Medium
2025-08-10,UA,1269,-0.30041646232761365,418.0,Medium
2025-08-10,G7,4491,-0.3024509216670866,419.0,Easy
2025-08-10,OO,4789,-0.30262125522690086,420.0,Easy
2025-08-10,OO,4766,-0.3074480773638025,421.0,Easy
